stud_id,activity_type,id,awarded
417e8021-2a4c-4a7e-a204-0c70efed3e56,Учебная,000003841,Нет
417e8021-2a4c-4a7e-a204-0c70efed3e56,Учебная,000003855,Нет
c8da88cd-1607-40de-835d-a79ecd547405,Научно-исследовательская,000004905,Нет
f1088375-25a0-42e4-a8b4-d55483817039,Научно-исследовательская,000003737,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Общественная,000004442,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Общественная,000004437,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Общественная,000004439,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Общественная,000004480,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Научно-исследовательская,000004490,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Научно-исследовательская,000004492,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Научно-исследовательская,000004485,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Научно-исследовательская,000004488,Нет
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004469,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004476,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004462,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004464,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004472,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004473,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004474,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004418,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004422,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004435,Да
b24e1e4c-9bdb-446e-9456-53b38bee097b,Спортивная,000004436,Да
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003636,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003013,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003014,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003015,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003016,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003019,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003021,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003022,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003024,Нет
b684a952-e414-4437-a4fc-0775916f484b,Общественная,000003025,Нет
e537805f-fc54-4d49-806b-f96b74a773b1,Научно-исследовательская,000001329,Нет
699d815f-46d5-4b6e-9cf1-95bab795011a,Учебная,000000780,Да
699d815f-46d5-4b6e-9cf1-95bab795011a,Культурно-творческая,000000795,Нет
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000968,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000959,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000946,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000982,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000997,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000671,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000673,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000587,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000592,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000560,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000576,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000000581,Да
659ae773-860b-472e-99ae-ca7ca4ed6760,Общественная,000004714,Да
949dc7d3-85c8-43e6-a880-ecae99955456,Научно-исследовательская,000002004,Да
949dc7d3-85c8-43e6-a880-ecae99955456,Научно-исследовательская,000002005,Да
949dc7d3-85c8-43e6-a880-ecae99955456,Научно-исследовательская,000002006,Да
0367839a-dba6-4437-9e21-a9dbeb0c5236,Учебная,000002010,Нет
0367839a-dba6-4437-9e21-a9dbeb0c5236,Учебная,000001212,Нет
0367839a-dba6-4437-9e21-a9dbeb0c5236,Общественная,000002009,Нет
0367839a-dba6-4437-9e21-a9dbeb0c5236,Научно-исследовательская,000002011,Нет
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002224,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002219,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002213,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002206,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002209,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002197,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002187,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002183,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002178,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002265,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002273,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002259,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002251,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002240,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002234,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002227,Да
302c1a77-3de1-48a7-a0f1-14aa9d6c56e9,Общественная,000002282,Да
0135f86f-aee4-4ae0-85aa-c81a706b6132,Учебная,000001209,Нет
0135f86f-aee4-4ae0-85aa-c81a706b6132,Учебная,000001210,Нет
0135f86f-aee4-4ae0-85aa-c81a706b6132,Учебная,000000425,Нет
0135f86f-aee4-4ae0-85aa-c81a706b6132,Учебная,000000428,Нет
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002329,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002323,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002321,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002317,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002347,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002341,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002337,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002331,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002351,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002357,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002359,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002362,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002366,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002369,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002371,Да
5e3b3ced-638f-4a71-b546-1620cd88efa4,Общественная,000002373,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002776,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002781,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002773,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002784,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002755,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002759,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002762,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002763,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002769,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002822,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002793,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002789,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002791,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002798,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002799,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002701,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002706,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002715,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002727,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002742,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002745,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002746,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002749,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002179,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002180,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002174,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002175,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002176,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002177,Да
74f51a22-f850-48f8-aa2e-53a329b5bc4c,Общественная,000002172,Да
53a681ac-0aa0-4d9d-84ae-7984cc1fc64a,Спортивная,000004889,Нет
53a681ac-0aa0-4d9d-84ae-7984cc1fc64a,Спортивная,000004873,Нет
53a681ac-0aa0-4d9d-84ae-7984cc1fc64a,Спортивная,000004879,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Учебная,000004985,Да
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Учебная,000004991,Да
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005111,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005122,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005126,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005130,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005134,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005143,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005158,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005175,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005191,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Общественная,000005209,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005099,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005082,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005041,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005050,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005071,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005027,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Научно-исследовательская,000005003,Нет
599566a6-e7b7-472f-a9dd-b59ed0e87a34,Культурно-творческая,000005218,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Учебная,000003106,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Общественная,000003098,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Общественная,000003081,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Общественная,000003073,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Общественная,000003086,Нет
b4747aad-c392-4698-b5b3-c4af4eb80457,Научно-исследовательская,000003070,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003231,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003239,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003244,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003248,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003256,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003253,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003264,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003270,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003276,Нет
d773b589-a9a8-4c5c-9f54-4533d91eeefe,Культурно-творческая,000003290,Нет
41521145-7683-413e-bb1e-0e6e2e197a80,Научно-исследовательская,000005297,Нет
41521145-7683-413e-bb1e-0e6e2e197a80,Научно-исследовательская,000005298,Нет
41521145-7683-413e-bb1e-0e6e2e197a80,Научно-исследовательская,000005299,Нет
41521145-7683-413e-bb1e-0e6e2e197a80,Научно-исследовательская,000005300,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004858,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004830,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004819,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004826,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004783,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004793,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004811,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004801,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004807,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004776,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004768,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004765,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Учебная,000004759,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Общественная,000004847,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Общественная,000004840,Нет
0748d033-d617-4fe4-bf6c-f42c88696e18,Общественная,000004837,Нет
8771151f-ce1d-11e9-80f9-005056972aa1,Общественная,000004252,Нет
8771151f-ce1d-11e9-80f9-005056972aa1,Спортивная,000004254,Нет
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002856,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002853,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002858,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002847,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002849,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002851,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002862,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002864,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002867,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002869,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002871,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002873,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002877,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002878,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002879,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002880,Да
f5ff21f5-d14e-40e4-ae72-0fd1db0a163d,Общественная,000002875,Да
5f574705-9465-11e7-80e0-005056972aa1,Общественная,000005242,Нет
5f574705-9465-11e7-80e0-005056972aa1,Общественная,000005246,Нет
5f574705-9465-11e7-80e0-005056972aa1,Общественная,000005205,Нет
5f574705-9465-11e7-80e0-005056972aa1,Общественная,000005185,Нет
5f574705-9465-11e7-80e0-005056972aa1,Общественная,000005250,Нет
dc57a814-7009-47df-b1d4-6ebbefc64c60,Учебная,000000624,Нет
